time,SFTREACH1LEAKAGE,SFTREACH12LEAKAGE,SFTREACH24LEAKAGE
12490.00000000,0.000000,1.000000,1.000000
12500.00000000,0.000000,1.000000,1.000000
12510.00000000,0.000000,1.000000,1.000000
12520.00000000,0.000000,1.000000,1.000000
12530.00000000,0.000000,1.000000,1.000000
12540.00000000,0.000000,1.000000,1.000000
12550.00000000,0.000000,1.000000,1.000000
12560.00000000,0.000000,1.000000,1.000000
12570.00000000,0.000000,1.000000,1.000000
12580.00000000,0.000000,1.000000,1.000000
12590.00000000,0.000000,1.000000,1.000000
12600.00000000,0.000000,1.000000,1.000000
12610.00000000,0.000000,1.000000,1.000000
12620.00000000,0.000000,1.000000,1.000000
12630.00000000,0.000000,1.000000,1.000000
12640.00000000,0.000000,1.000000,1.000000
12650.00000000,0.000000,1.000000,1.000000
12660.00000000,0.000000,1.000000,1.000000
12670.00000000,0.000000,1.000000,1.000000
12680.00000000,0.000000,1.000000,1.000000
12690.00000000,0.000000,1.000000,1.000000
12700.00000000,0.000000,1.000000,1.000000
12710.00000000,0.000000,1.000000,1.000000
12720.00000000,0.000000,1.000000,1.000000
12730.00000000,0.000000,1.000000,1.000000
12740.00000000,0.000000,1.000000,1.000000
12750.00000000,0.000000,1.000000,1.000000
12760.00000000,0.000000,1.000000,1.000000
12770.00000000,0.000000,1.000000,1.000000
12780.00000000,0.000000,1.000000,1.000000
12790.00000000,0.000000,1.000000,1.000000
12800.00000000,0.000000,1.000000,1.000000
12810.00000000,0.000000,1.000000,1.000000
12820.00000000,0.000000,1.000000,1.000000
12830.00000000,0.000000,1.000000,1.000000
12840.00000000,0.000000,1.000000,1.000000
12850.00000000,0.000000,1.000000,1.000000
12860.00000000,0.000000,1.000000,1.000000
12870.00000000,0.000000,1.000000,1.000000
12880.00000000,0.000000,1.000000,1.000000
12890.00000000,0.000000,1.000000,1.000000
12900.00000000,0.000000,1.000000,1.000000
12910.00000000,0.000000,1.000000,1.000000
12920.00000000,0.000000,1.000000,1.000000
12930.00000000,0.000000,1.000000,1.000000
12940.00000000,0.000000,1.000000,1.000000
12950.00000000,0.000000,1.000000,1.000000
12960.00000000,0.000000,1.000000,1.000000
12970.00000000,0.000000,1.000000,1.000000
12980.00000000,0.000000,1.000000,1.000000
12990.00000000,0.000000,1.000000,1.000000
13000.00000000,0.000000,1.000000,1.000000
13010.00000000,0.000000,1.000000,1.000000
13020.00000000,0.000000,1.000000,1.000000
13030.00000000,0.000000,1.000000,1.000000
13040.00000000,0.000000,1.000000,1.000000
13050.00000000,0.000000,1.000000,1.000000
13060.00000000,0.000000,1.000000,1.000000
13070.00000000,0.000000,1.000000,1.000000
13080.00000000,0.000000,1.000000,1.000000
13090.00000000,0.000000,1.000000,1.000000
13100.00000000,0.000000,1.000000,1.000000
13110.00000000,0.000000,1.000000,1.000000
13120.00000000,0.000000,1.000000,1.000000
13130.00000000,0.000000,1.000000,1.000000
13140.00000000,0.000000,1.000000,1.000000
13150.00000000,0.000000,1.000000,1.000000
13160.00000000,0.000000,1.000000,1.000000
13170.00000000,0.000000,1.000000,1.000000
13180.00000000,0.000000,1.000000,1.000000
13190.00000000,0.000000,1.000000,1.000000
13200.00000000,0.000000,1.000000,1.000000
13210.00000000,0.000000,1.000000,1.000000
13220.00000000,0.000000,1.000000,1.000000
13230.00000000,0.000000,1.000000,1.000000
13240.00000000,0.000000,1.000000,1.000000
13250.00000000,0.000000,1.000000,1.000000
13260.00000000,0.000000,1.000000,1.000000
13270.00000000,0.000000,1.000000,1.000000
13280.00000000,0.000000,1.000000,1.000000
13290.00000000,0.000000,1.000000,1.000000
13300.00000000,0.000000,1.000000,1.000000
13310.00000000,0.000000,1.000000,1.000000
13320.00000000,0.000000,1.000000,1.000000
13330.00000000,0.000000,1.000000,1.000000
13340.00000000,0.000000,1.000000,1.000000
13350.00000000,0.000000,1.000000,1.000000
13360.00000000,0.000000,1.000000,1.000000
13370.00000000,0.000000,1.000000,1.000000
13380.00000000,0.000000,1.000000,1.000000
13390.00000000,0.000000,1.000000,1.000000
13400.00000000,0.000000,1.000000,1.000000
13410.00000000,0.000000,1.000000,1.000000
13420.00000000,0.000000,1.000000,1.000000
13430.00000000,0.000000,1.000000,1.000000
13440.00000000,0.000000,1.000000,1.000000
13450.00000000,0.000000,1.000000,1.000000
13460.00000000,0.000000,1.000000,1.000000
13470.00000000,0.000000,1.000000,1.000000
13480.00000000,0.000000,1.000000,1.000000
13490.00000000,0.000000,1.000000,1.000000
13500.00000000,0.000000,1.000000,1.000000
13510.00000000,0.000000,1.000000,1.000000
13520.00000000,0.000000,1.000000,1.000000
13530.00000000,0.000000,1.000000,1.000000
13540.00000000,0.000000,1.000000,1.000000
13550.00000000,0.000000,1.000000,1.000000
13560.00000000,0.000000,1.000000,1.000000
13570.00000000,0.000000,1.000000,1.000000
13580.00000000,0.000000,1.000000,1.000000
13590.00000000,0.000000,1.000000,1.000000
13600.00000000,0.000000,1.000000,1.000000
13610.00000000,0.000000,1.000000,1.000000
13620.00000000,0.000000,1.000000,1.000000
13630.00000000,0.000000,1.000000,1.000000
13640.00000000,0.000000,1.000000,1.000000
13650.00000000,0.000000,1.000000,1.000000
13660.00000000,0.000000,1.000000,1.000000
13670.00000000,0.000000,1.000000,1.000000
13680.00000000,0.000000,1.000000,1.000000
13690.00000000,0.000000,1.000000,1.000000
13700.00000000,0.000000,1.000000,1.000000
13710.00000000,0.000000,1.000000,1.000000
13720.00000000,0.000000,1.000000,1.000000
13730.00000000,0.000000,1.000000,1.000000
13740.00000000,0.000000,1.000000,1.000000
13750.00000000,0.000000,1.000000,1.000000
13760.00000000,0.000000,1.000000,1.000000
13770.00000000,0.000000,1.000000,1.000000
13780.00000000,0.000000,1.000000,1.000000
13790.00000000,0.000000,1.000000,1.000000
13800.00000000,0.000000,1.000000,1.000000
13810.00000000,0.000000,1.000000,1.000000
13820.00000000,0.000000,1.000000,1.000000
13830.00000000,0.000000,1.000000,1.000000
13840.00000000,0.000000,1.000000,1.000000
13850.00000000,0.000000,1.000000,1.000000
13860.00000000,0.000000,1.000000,1.000000
13870.00000000,0.000000,1.000000,1.000000
13880.00000000,0.000000,1.000000,1.000000
13890.00000000,0.000000,1.000000,1.000000
13900.00000000,0.000000,1.000000,1.000000
13910.00000000,0.000000,1.000000,1.000000
13920.00000000,0.000000,1.000000,1.000000
13930.00000000,0.000000,1.000000,1.000000
13940.00000000,0.000000,1.000000,1.000000
13950.00000000,0.000000,1.000000,1.000000
13960.00000000,0.000000,1.000000,1.000000
13970.00000000,0.000000,1.000000,1.000000
13980.00000000,0.000000,1.000000,1.000000
13990.00000000,0.000000,1.000000,1.000000
14000.00000000,0.000000,1.000000,1.000000
14010.00000000,0.000000,1.000000,1.000000
14020.00000000,0.000000,1.000000,1.000000
14030.00000000,0.000000,1.000000,1.000000
14040.00000000,0.000000,1.000000,1.000000
14050.00000000,0.000000,1.000000,1.000000
14060.00000000,0.000000,1.000000,1.000000
14070.00000000,0.000000,1.000000,1.000000
14080.00000000,0.000000,1.000000,1.000000
14090.00000000,0.000000,1.000000,1.000000
14100.00000000,0.000000,1.000000,1.000000
14110.00000000,0.000000,1.000000,1.000000
14120.00000000,0.000000,1.000000,1.000000
14130.00000000,0.000000,1.000000,1.000000
14140.00000000,0.000000,1.000000,1.000000
14150.00000000,0.000000,1.000000,1.000000
14160.00000000,0.000000,1.000000,1.000000
14170.00000000,0.000000,1.000000,1.000000
14180.00000000,0.000000,1.000000,1.000000
14190.00000000,0.000000,1.000000,1.000000
14200.00000000,0.000000,1.000000,1.000000
14210.00000000,0.000000,1.000000,1.000000
14220.00000000,0.000000,1.000000,1.000000
14230.00000000,0.000000,1.000000,1.000000
14240.00000000,0.000000,1.000000,1.000000
14250.00000000,0.000000,1.000000,1.000000
14260.00000000,0.000000,1.000000,1.000000
14270.00000000,0.000000,1.000000,1.000000
14280.00000000,0.000000,1.000000,1.000000
14290.00000000,0.000000,1.000000,1.000000
14300.00000000,0.000000,1.000000,1.000000
14310.00000000,0.000000,1.000000,1.000000
14320.00000000,0.000000,1.000000,1.000000
14330.00000000,0.000000,1.000000,1.000000
14340.00000000,0.000000,1.000000,1.000000
14350.00000000,0.000000,1.000000,1.000000
14360.00000000,0.000000,1.000000,1.000000
14370.00000000,0.000000,1.000000,1.000000
14380.00000000,0.000000,1.000000,1.000000
14390.00000000,0.000000,1.000000,1.000000
14400.00000000,0.000000,1.000000,1.000000
14410.00000000,0.000000,1.000000,1.000000
14420.00000000,0.000000,1.000000,1.000000
14430.00000000,0.000000,1.000000,1.000000
14440.00000000,0.000000,1.000000,1.000000
14450.00000000,0.000000,1.000000,1.000000
14460.00000000,0.000000,1.000000,1.000000
14470.00000000,0.000000,1.000000,1.000000
14480.00000000,0.000000,1.000000,1.000000
14490.00000000,0.000000,1.000000,1.000000
14500.00000000,0.000000,1.000000,1.000000
14510.00000000,0.000000,1.000000,1.000000
14520.00000000,0.000000,1.000000,1.000000
14530.00000000,0.000000,1.000000,1.000000
14540.00000000,0.000000,1.000000,1.000000
14550.00000000,0.000000,1.000000,1.000000
14560.00000000,0.000000,1.000000,1.000000
14570.00000000,0.000000,1.000000,1.000000
14580.00000000,0.000000,1.000000,1.000000
14590.00000000,0.000000,1.000000,1.000000
14600.00000000,0.000000,1.000000,1.000000
14610.00000000,0.000000,1.000000,1.000000
14620.00000000,0.000000,1.000000,1.000000
14630.00000000,0.000000,1.000000,1.000000
14640.00000000,0.000000,1.000000,1.000000
14650.00000000,0.000000,1.000000,1.000000
14660.00000000,0.000000,1.000000,1.000000
14670.00000000,0.000000,1.000000,1.000000
14680.00000000,0.000000,1.000000,1.000000
14690.00000000,0.000000,1.000000,1.000000
14700.00000000,0.000000,1.000000,1.000000
14710.00000000,0.000000,1.000000,1.000000
14720.00000000,0.000000,1.000000,1.000000
14730.00000000,0.000000,1.000000,1.000000
14740.00000000,0.000000,1.000000,1.000000
14750.00000000,0.000000,1.000000,1.000000
14760.00000000,0.000000,1.000000,1.000000
14770.00000000,0.000000,1.000000,1.000000
14780.00000000,0.000000,1.000000,1.000000
14790.00000000,0.000000,1.000000,1.000000
14800.00000000,0.000000,1.000000,1.000000
14810.00000000,0.000000,1.000000,1.000000
14820.00000000,0.000000,1.000000,1.000000
14830.00000000,0.000000,1.000000,1.000000
14840.00000000,0.000000,1.000000,1.000000
14850.00000000,0.000000,1.000000,1.000000
14860.00000000,0.000000,1.000000,1.000000
14870.00000000,0.000000,1.000000,1.000000
14880.00000000,0.000000,1.000000,1.000000
14890.00000000,0.000000,1.000000,1.000000
14900.00000000,0.000000,1.000000,1.000000
14910.00000000,0.000000,1.000000,1.000000
14920.00000000,0.000000,1.000000,1.000000
14930.00000000,0.000000,1.000000,1.000000
14940.00000000,0.000000,1.000000,1.000000
14950.00000000,0.000000,1.000000,1.000000
14960.00000000,0.000000,1.000000,1.000000
14970.00000000,0.000000,1.000000,1.000000
14980.00000000,0.000000,1.000000,1.000000
14990.00000000,0.000000,1.000000,1.000000
15000.00000000,0.000000,1.000000,1.000000
15010.00000000,0.000000,1.000000,1.000000
15020.00000000,0.000000,1.000000,1.000000
15030.00000000,0.000000,1.000000,1.000000
15040.00000000,0.000000,1.000000,1.000000
15050.00000000,0.000000,1.000000,1.000000
15060.00000000,0.000000,1.000000,1.000000
15070.00000000,0.000000,1.000000,1.000000
15080.00000000,0.000000,1.000000,1.000000
15090.00000000,0.000000,1.000000,1.000000
15100.00000000,0.000000,1.000000,1.000000
15110.00000000,0.000000,1.000000,1.000000
15120.00000000,0.000000,1.000000,1.000000
15130.00000000,0.000000,1.000000,1.000000
15140.00000000,0.000000,1.000000,1.000000
15150.00000000,0.000000,1.000000,1.000000
15160.00000000,0.000000,1.000000,1.000000
15170.00000000,0.000000,1.000000,1.000000
15180.00000000,0.000000,1.000000,1.000000
15190.00000000,0.000000,1.000000,1.000000
15200.00000000,0.000000,1.000000,1.000000
15210.00000000,0.000000,1.000000,1.000000
15220.00000000,0.000000,1.000000,1.000000
15230.00000000,0.000000,1.000000,1.000000
15240.00000000,0.000000,1.000000,1.000000
15250.00000000,0.000000,1.000000,1.000000
15260.00000000,0.000000,1.000000,1.000000
15270.00000000,0.000000,1.000000,1.000000
15280.00000000,0.000000,1.000000,1.000000
15290.00000000,0.000000,1.000000,1.000000
15300.00000000,0.000000,1.000000,1.000000
15310.00000000,0.000000,1.000000,1.000000
15320.00000000,0.000000,1.000000,1.000000
15330.00000000,0.000000,1.000000,1.000000
15340.00000000,0.000000,1.000000,1.000000
15350.00000000,0.000000,1.000000,1.000000
15360.00000000,0.000000,1.000000,1.000000
15370.00000000,0.000000,1.000000,1.000000
15380.00000000,0.000000,1.000000,1.000000
15390.00000000,0.000000,1.000000,1.000000
15400.00000000,0.000000,1.000000,1.000000
15410.00000000,0.000000,1.000000,1.000000
15420.00000000,0.000000,1.000000,1.000000
15430.00000000,0.000000,1.000000,1.000000
15440.00000000,0.000000,1.000000,1.000000
15450.00000000,0.000000,1.000000,1.000000
15460.00000000,0.000000,1.000000,1.000000
15470.00000000,0.000000,1.000000,1.000000
15480.00000000,0.000000,1.000000,1.000000
15490.00000000,0.000000,1.000000,1.000000
15500.00000000,0.000000,1.000000,1.000000
15510.00000000,0.000000,1.000000,1.000000
15520.00000000,0.000000,1.000000,1.000000
15530.00000000,0.000000,1.000000,1.000000
15540.00000000,0.000000,1.000000,1.000000
15550.00000000,0.000000,1.000000,1.000000
15560.00000000,0.000000,1.000000,1.000000
15570.00000000,0.000000,1.000000,1.000000
15580.00000000,0.000000,1.000000,1.000000
15590.00000000,0.000000,1.000000,1.000000
15600.00000000,0.000000,1.000000,1.000000
15610.00000000,0.000000,1.000000,1.000000
15620.00000000,0.000000,1.000000,1.000000
15630.00000000,0.000000,1.000000,1.000000
15640.00000000,0.000000,1.000000,1.000000
15650.00000000,0.000000,1.000000,1.000000
15660.00000000,0.000000,1.000000,1.000000
15670.00000000,0.000000,1.000000,1.000000
15680.00000000,0.000000,1.000000,1.000000
15690.00000000,0.000000,1.000000,1.000000
15700.00000000,0.000000,1.000000,1.000000
15710.00000000,0.000000,1.000000,1.000000
15720.00000000,0.000000,1.000000,1.000000
15730.00000000,0.000000,1.000000,1.000000
15740.00000000,0.000000,1.000000,1.000000
15750.00000000,0.000000,1.000000,1.000000
15760.00000000,0.000000,1.000000,1.000000
15770.00000000,0.000000,1.000000,1.000000
15780.00000000,0.000000,1.000000,1.000000
15790.00000000,0.000000,1.000000,1.000000
15800.00000000,0.000000,1.000000,1.000000
15810.00000000,0.000000,1.000000,1.000000
15820.00000000,0.000000,1.000000,1.000000
15830.00000000,0.000000,1.000000,1.000000
15840.00000000,0.000000,1.000000,1.000000
15850.00000000,0.000000,1.000000,1.000000
15860.00000000,0.000000,1.000000,1.000000
15870.00000000,0.000000,1.000000,1.000000
15880.00000000,0.000000,1.000000,1.000000
15890.00000000,0.000000,1.000000,1.000000
15900.00000000,0.000000,1.000000,1.000000
15910.00000000,0.000000,1.000000,1.000000
15920.00000000,0.000000,1.000000,1.000000
15930.00000000,0.000000,1.000000,1.000000
15940.00000000,0.000000,1.000000,1.000000
15950.00000000,0.000000,1.000000,1.000000
15960.00000000,0.000000,1.000000,1.000000
15970.00000000,0.000000,1.000000,1.000000
15980.00000000,0.000000,1.000000,1.000000
15990.00000000,0.000000,1.000000,1.000000
16000.00000000,0.000000,1.000000,1.000000
16010.00000000,0.000000,1.000000,1.000000
16020.00000000,0.000000,1.000000,1.000000
16030.00000000,0.000000,1.000000,1.000000
16040.00000000,0.000000,1.000000,1.000000
16050.00000000,0.000000,1.000000,1.000000
16060.00000000,0.000000,1.000000,1.000000
16070.00000000,0.000000,1.000000,1.000000
16080.00000000,0.000000,1.000000,1.000000
16090.00000000,0.000000,1.000000,1.000000
16100.00000000,0.000000,1.000000,1.000000
16110.00000000,0.000000,1.000000,1.000000
16120.00000000,0.000000,1.000000,1.000000
16130.00000000,0.000000,1.000000,1.000000
16140.00000000,0.000000,1.000000,1.000000
16150.00000000,0.000000,1.000000,1.000000
16160.00000000,0.000000,1.000000,1.000000
16170.00000000,0.000000,1.000000,1.000000
16180.00000000,0.000000,1.000000,1.000000
16190.00000000,0.000000,1.000000,1.000000
16200.00000000,0.000000,1.000000,1.000000
16210.00000000,0.000000,1.000000,1.000000
16220.00000000,0.000000,1.000000,1.000000
16230.00000000,0.000000,1.000000,1.000000
16240.00000000,0.000000,1.000000,1.000000
16250.00000000,0.000000,1.000000,1.000000
16260.00000000,0.000000,1.000000,1.000000
16270.00000000,0.000000,1.000000,1.000000
16280.00000000,0.000000,1.000000,1.000000
16290.00000000,0.000000,1.000000,1.000000
16300.00000000,0.000000,1.000000,1.000000
16310.00000000,0.000000,1.000000,1.000000
16320.00000000,0.000000,1.000000,1.000000
16330.00000000,0.000000,1.000000,1.000000
16340.00000000,0.000000,1.000000,1.000000
16350.00000000,0.000000,1.000000,1.000000
16360.00000000,0.000000,1.000000,1.000000
16370.00000000,0.000000,1.000000,1.000000
16380.00000000,0.000000,1.000000,1.000000
16390.00000000,0.000000,1.000000,1.000000
16400.00000000,0.000000,1.000000,1.000000
16410.00000000,0.000000,1.000000,1.000000
16420.00000000,0.000000,1.000000,1.000000
16430.00000000,0.000000,1.000000,1.000000
16440.00000000,0.000000,1.000000,1.000000
16450.00000000,0.000000,1.000000,1.000000
16460.00000000,0.000000,1.000000,1.000000
16470.00000000,0.000000,1.000000,1.000000
16480.00000000,0.000000,1.000000,1.000000
16490.00000000,0.000000,1.000000,1.000000
16500.00000000,0.000000,1.000000,1.000000
16510.00000000,0.000000,1.000000,1.000000
16520.00000000,0.000000,1.000000,1.000000
16530.00000000,0.000000,1.000000,1.000000
16540.00000000,0.000000,1.000000,1.000000
16550.00000000,0.000000,1.000000,1.000000
16560.00000000,0.000000,1.000000,1.000000
16570.00000000,0.000000,1.000000,1.000000
16580.00000000,0.000000,1.000000,1.000000
16590.00000000,0.000000,1.000000,1.000000
16600.00000000,0.000000,1.000000,1.000000
16610.00000000,0.000000,1.000000,1.000000
16620.00000000,0.000000,1.000000,1.000000
16630.00000000,0.000000,1.000000,1.000000
16640.00000000,0.000000,1.000000,1.000000
16650.00000000,0.000000,1.000000,1.000000
16660.00000000,0.000000,1.000000,1.000000
16670.00000000,0.000000,1.000000,1.000000
16680.00000000,0.000000,1.000000,1.000000
16690.00000000,0.000000,1.000000,1.000000
16700.00000000,0.000000,1.000000,1.000000
16710.00000000,0.000000,1.000000,1.000000
16720.00000000,0.000000,1.000000,1.000000
16730.00000000,0.000000,1.000000,1.000000
16740.00000000,0.000000,1.000000,1.000000
16750.00000000,0.000000,1.000000,1.000000
16760.00000000,0.000000,1.000000,1.000000
16770.00000000,0.000000,1.000000,1.000000
16780.00000000,0.000000,1.000000,1.000000
16790.00000000,0.000000,1.000000,1.000000
16800.00000000,0.000000,1.000000,1.000000
16810.00000000,0.000000,1.000000,1.000000
16820.00000000,0.000000,1.000000,1.000000
16830.00000000,0.000000,1.000000,1.000000
16840.00000000,0.000000,1.000000,1.000000
16850.00000000,0.000000,1.000000,1.000000
16860.00000000,0.000000,1.000000,1.000000
16870.00000000,0.000000,1.000000,1.000000
16880.00000000,0.000000,1.000000,1.000000
16890.00000000,0.000000,1.000000,1.000000
16900.00000000,0.000000,1.000000,1.000000
16910.00000000,0.000000,1.000000,1.000000
16920.00000000,0.000000,1.000000,1.000000
16930.00000000,0.000000,1.000000,1.000000
16940.00000000,0.000000,1.000000,1.000000
16950.00000000,0.000000,1.000000,1.000000
16960.00000000,0.000000,1.000000,1.000000
16970.00000000,0.000000,1.000000,1.000000
16980.00000000,0.000000,1.000000,1.000000
16990.00000000,0.000000,1.000000,1.000000
17000.00000000,0.000000,1.000000,1.000000
17010.00000000,0.000000,1.000000,1.000000
17020.00000000,0.000000,1.000000,1.000000
17030.00000000,0.000000,1.000000,1.000000
17040.00000000,0.000000,1.000000,1.000000
17050.00000000,0.000000,1.000000,1.000000
17060.00000000,0.000000,1.000000,1.000000
17070.00000000,0.000000,1.000000,1.000000
17080.00000000,0.000000,1.000000,1.000000
17090.00000000,0.000000,1.000000,1.000000
17100.00000000,0.000000,1.000000,1.000000
17110.00000000,0.000000,1.000000,1.000000
17120.00000000,0.000000,1.000000,1.000000
17130.00000000,0.000000,1.000000,1.000000
17140.00000000,0.000000,1.000000,1.000000
17150.00000000,0.000000,1.000000,1.000000
17160.00000000,0.000000,1.000000,1.000000
17170.00000000,0.000000,1.000000,1.000000
17180.00000000,0.000000,1.000000,1.000000
17190.00000000,0.000000,1.000000,1.000000
17200.00000000,0.000000,1.000000,1.000000
17210.00000000,0.000000,1.000000,1.000000
17220.00000000,0.000000,1.000000,1.000000
17230.00000000,0.000000,1.000000,1.000000
17240.00000000,0.000000,1.000000,1.000000
17250.00000000,0.000000,1.000000,1.000000
17260.00000000,0.000000,1.000000,1.000000
17270.00000000,0.000000,1.000000,1.000000
17280.00000000,0.000000,1.000000,1.000000
17290.00000000,0.000000,1.000000,1.000000
17300.00000000,0.000000,1.000000,1.000000
17310.00000000,0.000000,1.000000,1.000000
17320.00000000,0.000000,1.000000,1.000000
17330.00000000,0.000000,1.000000,1.000000
17340.00000000,0.000000,1.000000,1.000000
17350.00000000,0.000000,1.000000,1.000000
17360.00000000,0.000000,1.000000,1.000000
17370.00000000,0.000000,1.000000,1.000000
17380.00000000,0.000000,1.000000,1.000000
17390.00000000,0.000000,1.000000,1.000000
17400.00000000,0.000000,1.000000,1.000000
17410.00000000,0.000000,1.000000,1.000000
17420.00000000,0.000000,1.000000,1.000000
17430.00000000,0.000000,1.000000,1.000000
17440.00000000,0.000000,1.000000,1.000000
17450.00000000,0.000000,1.000000,1.000000
17460.00000000,0.000000,1.000000,1.000000
17470.00000000,0.000000,1.000000,1.000000
17480.00000000,0.000000,1.000000,1.000000
17490.00000000,0.000000,1.000000,1.000000
17500.00000000,0.000000,1.000000,1.000000
17510.00000000,0.000000,1.000000,1.000000
17520.00000000,0.000000,1.000000,1.000000
17530.00000000,0.000000,1.000000,1.000000
17540.00000000,0.000000,1.000000,1.000000
17550.00000000,0.000000,1.000000,1.000000
17560.00000000,0.000000,1.000000,1.000000
17570.00000000,0.000000,1.000000,1.000000
17580.00000000,0.000000,1.000000,1.000000
17590.00000000,0.000000,1.000000,1.000000
17600.00000000,0.000000,1.000000,1.000000
17610.00000000,0.000000,1.000000,1.000000
17620.00000000,0.000000,1.000000,1.000000
17630.00000000,0.000000,1.000000,1.000000
17640.00000000,0.000000,1.000000,1.000000
17650.00000000,0.000000,1.000000,1.000000
17660.00000000,0.000000,1.000000,1.000000
17670.00000000,0.000000,1.000000,1.000000
17680.00000000,0.000000,1.000000,1.000000
17690.00000000,0.000000,1.000000,1.000000
17700.00000000,0.000000,1.000000,1.000000
17710.00000000,0.000000,1.000000,1.000000
17720.00000000,0.000000,1.000000,1.000000
17730.00000000,0.000000,1.000000,1.000000
17740.00000000,0.000000,1.000000,1.000000
17750.00000000,0.000000,1.000000,1.000000
17760.00000000,0.000000,1.000000,1.000000
17770.00000000,0.000000,1.000000,1.000000
17780.00000000,0.000000,1.000000,1.000000
17790.00000000,0.000000,1.000000,1.000000
17800.00000000,0.000000,1.000000,1.000000
17810.00000000,0.000000,1.000000,1.000000
17820.00000000,0.000000,1.000000,1.000000
17830.00000000,0.000000,1.000000,1.000000
17840.00000000,0.000000,1.000000,1.000000
17850.00000000,0.000000,1.000000,1.000000
17860.00000000,0.000000,1.000000,1.000000
17870.00000000,0.000000,1.000000,1.000000
17880.00000000,0.000000,1.000000,1.000000
17890.00000000,0.000000,1.000000,1.000000
17900.00000000,0.000000,1.000000,1.000000
17910.00000000,0.000000,1.000000,1.000000
17920.00000000,0.000000,1.000000,1.000000
17930.00000000,0.000000,1.000000,1.000000
17940.00000000,0.000000,1.000000,1.000000
17950.00000000,0.000000,1.000000,1.000000
17960.00000000,0.000000,1.000000,1.000000
17970.00000000,0.000000,1.000000,1.000000
17980.00000000,0.000000,1.000000,1.000000
17990.00000000,0.000000,1.000000,1.000000
18000.00000000,0.000000,1.000000,1.000000
18010.00000000,0.000000,1.000000,1.000000
18020.00000000,0.000000,1.000000,1.000000
18030.00000000,0.000000,1.000000,1.000000
18040.00000000,0.000000,1.000000,1.000000
18050.00000000,0.000000,1.000000,1.000000
18060.00000000,0.000000,1.000000,1.000000
18070.00000000,0.000000,1.000000,1.000000
18080.00000000,0.000000,1.000000,1.000000
18090.00000000,0.000000,1.000000,1.000000
18100.00000000,0.000000,1.000000,1.000000
18110.00000000,0.000000,1.000000,1.000000
18120.00000000,0.000000,1.000000,1.000000
18130.00000000,0.000000,1.000000,1.000000
18140.00000000,0.000000,1.000000,1.000000
18150.00000000,0.000000,1.000000,1.000000
18160.00000000,0.000000,1.000000,1.000000
18170.00000000,0.000000,1.000000,1.000000
18180.00000000,0.000000,1.000000,1.000000
18190.00000000,0.000000,1.000000,1.000000
18200.00000000,0.000000,1.000000,1.000000
18210.00000000,0.000000,1.000000,1.000000
18220.00000000,0.000000,1.000000,1.000000
18230.00000000,0.000000,1.000000,1.000000
18240.00000000,0.000000,1.000000,1.000000
18250.00000000,0.000000,1.000000,1.000000
18260.00000000,0.000000,1.000000,1.000000
18270.00000000,0.000000,1.000000,1.000000
18280.00000000,0.000000,1.000000,1.000000
18290.00000000,0.000000,1.000000,1.000000
18300.00000000,0.000000,1.000000,1.000000
18310.00000000,0.000000,1.000000,1.000000
18320.00000000,0.000000,1.000000,1.000000
18330.00000000,0.000000,1.000000,1.000000
18340.00000000,0.000000,1.000000,1.000000
18350.00000000,0.000000,1.000000,1.000000
18360.00000000,0.000000,1.000000,1.000000
18370.00000000,0.000000,1.000000,1.000000
18380.00000000,0.000000,1.000000,1.000000
18390.00000000,0.000000,1.000000,1.000000
18400.00000000,0.000000,1.000000,1.000000
18410.00000000,0.000000,1.000000,1.000000
18420.00000000,0.000000,1.000000,1.000000
18430.00000000,0.000000,1.000000,1.000000
18440.00000000,0.000000,1.000000,1.000000
18450.00000000,0.000000,1.000000,1.000000
18460.00000000,0.000000,1.000000,1.000000
18470.00000000,0.000000,1.000000,1.000000
18480.00000000,0.000000,1.000000,1.000000
18490.00000000,0.000000,1.000000,1.000000
18500.00000000,0.000000,1.000000,1.000000
18510.00000000,0.000000,1.000000,1.000000
18520.00000000,0.000000,1.000000,1.000000
18530.00000000,0.000000,1.000000,1.000000
18540.00000000,0.000000,1.000000,1.000000
18550.00000000,0.000000,1.000000,1.000000
18560.00000000,0.000000,1.000000,1.000000
18570.00000000,0.000000,1.000000,1.000000
18580.00000000,0.000000,1.000000,1.000000
18590.00000000,0.000000,1.000000,1.000000
18600.00000000,0.000000,1.000000,1.000000
18610.00000000,0.000000,1.000000,1.000000
18620.00000000,0.000000,1.000000,1.000000
18630.00000000,0.000000,1.000000,1.000000
18640.00000000,0.000000,1.000000,1.000000
18650.00000000,0.000000,1.000000,1.000000
18660.00000000,0.000000,1.000000,1.000000
18670.00000000,0.000000,1.000000,1.000000
18680.00000000,0.000000,1.000000,1.000000
18690.00000000,0.000000,1.000000,1.000000
18700.00000000,0.000000,1.000000,1.000000
18710.00000000,0.000000,1.000000,1.000000
18720.00000000,0.000000,1.000000,1.000000
18730.00000000,0.000000,1.000000,1.000000
18740.00000000,0.000000,1.000000,1.000000
18750.00000000,0.000000,1.000000,1.000000
18760.00000000,0.000000,1.000000,1.000000
18770.00000000,0.000000,1.000000,1.000000
18780.00000000,0.000000,1.000000,1.000000
18790.00000000,0.000000,1.000000,1.000000
18800.00000000,0.000000,1.000000,1.000000
18810.00000000,0.000000,1.000000,1.000000
18820.00000000,0.000000,1.000000,1.000000
